"Plot Title: slicemsNEW"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21186437, SEN S/N: 20898458)","Rain, in (LGR S/N: 21186437, SEN S/N: 20914545)","Wetness, % (LGR S/N: 21186437, SEN S/N: 21182997)"
1992,03/10/23 04:45:47 AM,33.534,0.000,100.00
1993,03/10/23 05:00:47 AM,33.681,0.008,100.00
1994,03/10/23 05:15:47 AM,33.584,0.000,100.00
1995,03/10/23 05:30:47 AM,33.287,0.000,100.00
1996,03/10/23 05:45:47 AM,33.089,0.000,100.00
1997,03/10/23 06:00:47 AM,33.089,0.000,100.00
1998,03/10/23 06:15:47 AM,32.940,0.000,100.00
1999,03/10/23 06:30:47 AM,32.841,0.000,100.00
2000,03/10/23 06:45:47 AM,32.891,0.000,100.00
2001,03/10/23 07:00:47 AM,32.742,0.000,100.00
2002,03/10/23 07:15:47 AM,32.342,0.000,100.00
2003,03/10/23 07:30:47 AM,32.342,0.000,100.00
2004,03/10/23 07:45:47 AM,32.342,0.000,100.00
2005,03/10/23 08:00:47 AM,32.641,0.000,100.00
2006,03/10/23 08:15:47 AM,32.592,0.000,100.00
2007,03/10/23 08:30:47 AM,32.443,0.000,100.00
2008,03/10/23 08:45:47 AM,32.592,0.000,100.00
2009,03/10/23 09:00:47 AM,32.742,0.000,100.00
2010,03/10/23 09:15:47 AM,32.891,0.000,100.00
2011,03/10/23 09:30:47 AM,33.584,0.000,100.00
2012,03/10/23 09:45:47 AM,34.174,0.000,100.00
2013,03/10/23 10:00:47 AM,34.810,0.000,100.00
2014,03/10/23 10:15:47 AM,34.957,0.000,100.00
2015,03/10/23 10:30:47 AM,34.858,0.000,100.00
2016,03/10/23 10:45:47 AM,35.589,0.000,100.00
2017,03/10/23 11:00:47 AM,35.541,0.000,100.00
2018,03/10/23 11:15:47 AM,35.830,0.024,100.00
2019,03/10/23 11:30:47 AM,35.685,0.063,100.00
2020,03/10/23 11:45:47 AM,36.313,0.055,100.00
2021,03/10/23 12:00:47 PM,36.747,0.047,100.00
2022,03/10/23 12:15:47 PM,37.274,0.016,100.00
2023,03/10/23 12:30:47 PM,37.560,0.008,100.00
2024,03/10/23 12:45:47 PM,38.226,0.000,85.29
2025,03/10/23 01:00:47 PM,38.273,0.000,39.41
2026,03/10/23 01:15:47 PM,38.653,0.000,100.00
2027,03/10/23 01:30:47 PM,38.653,0.024,100.00
2028,03/10/23 01:45:47 PM,38.606,0.016,100.00
2029,03/10/23 02:00:47 PM,39.124,0.008,100.00
2030,03/10/23 02:15:47 PM,39.970,0.008,100.00
2031,03/10/23 02:30:47 PM,39.031,0.008,100.00
2032,03/10/23 02:45:47 PM,39.643,0.000,100.00
2033,03/10/23 03:00:47 PM,40.298,0.000,100.00
2034,03/10/23 03:15:47 PM,40.485,0.000,80.59
2035,03/10/23 03:30:47 PM,40.064,0.000,84.12
2036,03/10/23 03:45:47 PM,39.643,0.000,100.00
2037,03/10/23 04:00:47 PM,39.690,0.008,100.00
2038,03/10/23 04:15:47 PM,37.609,0.063,100.00
2039,03/10/23 04:30:47 PM,37.702,0.000,100.00
2040,03/10/23 04:45:47 PM,38.464,0.000,100.00
2041,03/10/23 05:00:47 PM,38.557,0.000,100.00
2042,03/10/23 05:15:47 PM,38.464,0.000,100.00
2043,03/10/23 05:30:47 PM,38.273,0.000,100.00
2044,03/10/23 05:45:47 PM,38.131,0.000,100.00
2045,03/10/23 06:00:47 PM,37.798,0.000,100.00
2046,03/10/23 06:15:47 PM,37.465,0.000,100.00
2047,03/10/23 06:30:47 PM,37.225,0.000,100.00
2048,03/10/23 06:45:47 PM,36.939,0.000,100.00
2049,03/10/23 07:00:47 PM,36.795,0.008,100.00
2050,03/10/23 07:15:47 PM,36.747,0.000,100.00
2051,03/10/23 07:30:47 PM,36.651,0.000,100.00
2052,03/10/23 07:45:47 PM,36.603,0.000,100.00
2053,03/10/23 08:00:47 PM,36.603,0.000,100.00
2054,03/10/23 08:15:47 PM,36.505,0.000,100.00
2055,03/10/23 08:30:47 PM,36.025,0.000,100.00
2056,03/10/23 08:45:47 PM,35.928,0.000,100.00
2057,03/10/23 09:00:47 PM,36.554,0.000,100.00
2058,03/10/23 09:15:47 PM,36.603,0.000,100.00
2059,03/10/23 09:30:47 PM,36.554,0.000,100.00
2060,03/10/23 09:45:47 PM,36.459,0.000,100.00
2061,03/10/23 10:00:47 PM,35.928,0.000,100.00
2062,03/10/23 10:15:47 PM,35.782,0.000,100.00
2063,03/10/23 10:30:47 PM,36.072,0.000,100.00
2064,03/10/23 10:45:47 PM,36.266,0.000,100.00
2065,03/10/23 11:00:47 PM,36.313,0.000,100.00
2066,03/10/23 11:15:47 PM,36.313,0.000,100.00
2067,03/10/23 11:30:47 PM,36.410,0.000,100.00
2068,03/10/23 11:45:47 PM,36.266,0.000,100.00
2069,03/11/23 12:00:47 AM,36.072,0.000,100.00
2070,03/11/23 12:15:47 AM,36.266,0.000,100.00
2071,03/11/23 12:30:47 AM,36.169,0.000,100.00
2072,03/11/23 12:45:47 AM,36.313,0.000,100.00
2073,03/11/23 01:00:47 AM,36.361,0.000,100.00
2074,03/11/23 01:15:47 AM,36.266,0.000,100.00
2075,03/11/23 01:30:47 AM,36.505,0.000,100.00
2076,03/11/23 01:45:47 AM,36.651,0.000,100.00
2077,03/11/23 02:00:47 AM,36.554,0.000,100.00
2078,03/11/23 02:15:47 AM,36.313,0.000,100.00
2079,03/11/23 02:30:47 AM,36.217,0.000,100.00
2080,03/11/23 02:45:47 AM,35.782,0.000,100.00
2081,03/11/23 03:00:47 AM,35.541,0.000,100.00
2082,03/11/23 03:15:47 AM,35.443,0.000,100.00
2083,03/11/23 03:30:47 AM,35.249,0.000,100.00
2084,03/11/23 03:45:47 AM,35.589,0.000,100.00
2085,03/11/23 04:00:47 AM,35.879,0.000,100.00
2086,03/11/23 04:15:47 AM,35.589,0.000,100.00
2087,03/11/23 04:30:47 AM,35.541,0.000,100.00
2088,03/11/23 04:45:47 AM,35.976,0.000,100.00
2089,03/11/23 05:00:47 AM,36.266,0.000,100.00
2090,03/11/23 05:15:47 AM,36.120,0.000,100.00
2091,03/11/23 05:30:47 AM,35.830,0.000,100.00
2092,03/11/23 05:45:47 AM,35.638,0.000,100.00
2093,03/11/23 06:00:47 AM,35.395,0.000,100.00
2094,03/11/23 06:15:47 AM,35.395,0.000,100.00
2095,03/11/23 06:30:47 AM,34.957,0.000,100.00
2096,03/11/23 06:45:47 AM,34.419,0.000,100.00
2097,03/11/23 07:00:47 AM,34.174,0.008,100.00
2098,03/11/23 07:15:47 AM,35.006,0.000,100.00
2099,03/11/23 07:30:47 AM,36.459,0.000,100.00
2100,03/11/23 07:45:47 AM,38.179,0.000,100.00
2101,03/11/23 08:00:47 AM,39.549,0.000,59.41
2102,03/11/23 08:15:47 AM,40.998,0.000,9.41
2103,03/11/23 08:30:47 AM,40.626,0.000,11.18
2104,03/11/23 08:45:47 AM,41.508,0.000,8.24
2105,03/11/23 09:00:47 AM,42.800,0.000,5.88
2106,03/11/23 09:15:47 AM,43.443,0.000,5.29
2107,03/11/23 09:30:47 AM,45.941,0.000,5.29
2108,03/11/23 09:45:47 AM,46.751,0.000,5.29
2109,03/11/23 10:00:47 AM,49.204,0.000,4.71
2110,03/11/23 10:15:47 AM,49.870,0.000,5.29
2111,03/11/23 10:30:47 AM,50.268,0.000,4.71
2112,03/11/23 10:45:47 AM,50.664,0.000,4.71
2113,03/11/23 11:00:47 AM,52.291,0.000,4.71
2114,03/11/23 11:15:47 AM,52.686,0.000,4.12
2115,03/11/23 11:30:47 AM,53.690,0.000,4.12
2116,03/11/23 11:45:47 AM,53.776,0.000,4.12
2117,03/11/23 12:00:47 PM,54.430,0.000,4.12
2118,03/11/23 12:15:47 PM,53.078,0.000,4.12
2119,03/11/23 12:30:47 PM,54.604,0.000,4.12
2120,03/11/23 12:45:47 PM,54.516,0.000,4.71
2121,03/11/23 01:00:47 PM,54.648,0.000,4.12
2122,03/11/23 01:15:47 PM,54.126,0.000,4.12
2123,03/11/23 01:30:47 PM,52.554,0.000,4.12
2124,03/11/23 01:45:47 PM,53.341,0.000,4.12
2125,03/11/23 02:00:47 PM,52.291,0.000,4.12
2126,03/11/23 02:15:47 PM,51.501,0.000,4.12
2127,03/11/23 02:30:47 PM,51.940,0.000,4.12
2128,03/11/23 02:45:47 PM,51.764,0.000,4.12
2129,03/11/23 03:00:47 PM,51.458,0.000,4.12
2130,03/11/23 03:15:47 PM,50.709,0.000,4.12
2131,03/11/23 03:30:47 PM,50.002,0.000,4.12
2132,03/11/23 03:45:47 PM,49.294,0.000,4.12
2133,03/11/23 04:00:47 PM,49.383,0.000,4.12
2134,03/11/23 04:15:47 PM,48.137,0.000,4.12
2135,03/11/23 04:30:47 PM,46.796,0.000,4.12
2136,03/11/23 04:45:47 PM,45.262,0.000,4.12
2137,03/11/23 05:00:47 PM,44.037,0.000,4.12
2138,03/11/23 05:15:47 PM,42.570,0.000,4.12
2139,03/11/23 05:30:47 PM,41.416,0.000,4.12
2140,03/11/23 05:45:47 PM,40.626,0.000,4.12
2141,03/11/23 06:00:47 PM,40.158,0.000,5.29
2142,03/11/23 06:15:47 PM,39.220,0.000,4.71
2143,03/11/23 06:30:47 PM,39.220,0.000,4.71
2144,03/11/23 06:45:47 PM,38.984,0.000,4.71
2145,03/11/23 07:00:47 PM,38.748,0.000,5.29
2146,03/11/23 07:15:47 PM,37.942,0.000,4.71
2147,03/11/23 07:30:47 PM,37.702,0.000,5.29
2148,03/11/23 07:45:47 PM,37.609,0.000,5.88
2149,03/11/23 08:00:47 PM,37.369,0.000,26.47
2150,03/11/23 08:15:47 PM,37.369,0.000,7.06
2151,03/11/23 08:30:47 PM,36.603,0.000,9.41
2152,03/11/23 08:45:47 PM,36.120,0.000,83.53
2153,03/11/23 09:00:47 PM,36.361,0.000,66.47
2154,03/11/23 09:15:47 PM,35.782,0.000,84.71
2155,03/11/23 09:30:47 PM,35.152,0.000,68.82
2156,03/11/23 09:45:47 PM,34.664,0.000,58.24
2157,03/11/23 10:00:47 PM,34.664,0.000,56.47
2158,03/11/23 10:15:47 PM,34.957,0.000,63.53
2159,03/11/23 10:30:47 PM,35.103,0.000,91.76
2160,03/11/23 10:45:47 PM,34.468,0.000,91.18
2161,03/11/23 11:00:47 PM,34.075,0.000,100.00
2162,03/11/23 11:15:47 PM,34.027,0.000,100.00
2163,03/11/23 11:30:47 PM,34.272,0.000,100.00
2164,03/11/23 11:45:47 PM,33.831,0.000,100.00
2165,03/12/23 12:00:47 AM,34.810,0.000,68.24
2166,03/12/23 12:15:47 AM,35.782,0.000,51.18
2167,03/12/23 12:30:47 AM,35.733,0.000,9.41
2168,03/12/23 12:45:47 AM,36.266,0.000,8.24
2169,03/12/23 01:00:47 AM,36.554,0.000,7.65
2170,03/12/23 01:15:47 AM,36.698,0.000,7.65
2171,03/12/23 01:30:47 AM,36.410,0.000,8.82
2172,03/12/23 01:45:47 AM,36.120,0.000,7.65
2173,03/12/23 02:00:47 AM,36.410,0.000,7.65
2174,03/12/23 02:15:47 AM,36.747,0.000,7.65
2175,03/12/23 02:30:47 AM,36.891,0.000,7.65
2176,03/12/23 02:45:47 AM,36.698,0.000,63.53
2177,03/12/23 03:00:47 AM,36.891,0.000,100.00
2178,03/12/23 03:15:47 AM,36.842,0.000,100.00
2179,03/12/23 03:30:47 AM,36.939,0.000,100.00
2180,03/12/23 03:45:47 AM,37.225,0.000,100.00
2181,03/12/23 04:00:47 AM,37.702,0.000,100.00
2182,03/12/23 04:15:47 AM,37.989,0.000,100.00
2183,03/12/23 04:30:47 AM,38.179,0.000,100.00
2184,03/12/23 04:45:47 AM,38.606,0.008,100.00
2185,03/12/23 05:00:47 AM,38.937,0.000,100.00
2186,03/12/23 05:15:47 AM,39.078,0.000,100.00
2187,03/12/23 05:30:47 AM,39.313,0.000,100.00
2188,03/12/23 05:45:47 AM,39.173,0.000,100.00
2189,03/12/23 06:00:47 AM,39.220,0.000,100.00
2190,03/12/23 06:15:47 AM,39.596,0.000,100.00
2191,03/12/23 06:30:47 AM,40.064,0.000,100.00
2192,03/12/23 06:45:47 AM,40.345,0.000,100.00
2193,03/12/23 07:00:47 AM,40.579,0.000,100.00
2194,03/12/23 07:15:47 AM,40.905,0.008,100.00
2195,03/12/23 07:30:47 AM,41.601,0.000,100.00
2196,03/12/23 07:45:47 AM,42.341,0.000,51.18
2197,03/12/23 08:00:47 AM,43.900,0.000,13.53
2198,03/12/23 08:15:47 AM,44.991,0.000,7.65
2199,03/12/23 08:30:47 AM,45.489,0.000,8.24
2200,03/12/23 08:45:47 AM,45.896,0.000,18.24
2201,03/12/23 09:00:47 AM,45.896,0.000,100.00
2202,03/12/23 09:15:47 AM,46.076,0.000,100.00
2203,03/12/23 09:30:47 AM,46.121,0.000,100.00
2204,03/12/23 09:45:47 AM,46.571,0.000,100.00
2205,03/12/23 10:00:47 AM,47.019,0.000,69.41
2206,03/12/23 10:15:47 AM,47.736,0.000,100.00
2207,03/12/23 10:30:47 AM,47.871,0.000,100.00
2208,03/12/23 10:45:47 AM,48.227,0.000,32.35
2209,03/12/23 11:00:47 AM,49.161,0.000,9.41
2210,03/12/23 11:15:47 AM,52.423,0.000,5.29
2211,03/12/23 11:30:47 AM,53.427,0.000,5.29
2212,03/12/23 11:45:47 AM,51.678,0.000,41.18
2213,03/12/23 12:00:47 PM,51.413,0.000,100.00
2214,03/12/23 12:15:47 PM,51.237,0.000,49.41
2215,03/12/23 12:30:47 PM,51.589,0.000,20.59
2216,03/12/23 12:45:47 PM,52.378,0.000,12.94
2217,03/12/23 01:00:47 PM,52.466,0.000,100.00
2218,03/12/23 01:15:47 PM,51.764,0.000,100.00
2219,03/12/23 01:30:47 PM,51.062,0.000,100.00
2220,03/12/23 01:45:47 PM,50.092,0.008,100.00
2221,03/12/23 02:00:47 PM,49.161,0.000,100.00
2222,03/12/23 02:15:47 PM,48.895,0.000,100.00
2223,03/12/23 02:30:47 PM,48.938,0.008,100.00
2224,03/12/23 02:45:47 PM,49.338,0.000,100.00
2225,03/12/23 03:00:47 PM,50.445,0.000,26.47
2226,03/12/23 03:15:47 PM,50.664,0.000,7.65
2227,03/12/23 03:30:47 PM,51.282,0.000,7.06
2228,03/12/23 03:45:47 PM,52.072,0.000,6.47
2229,03/12/23 04:00:47 PM,51.721,0.000,10.00
2230,03/12/23 04:15:47 PM,52.160,0.000,7.06
2231,03/12/23 04:30:47 PM,51.458,0.000,38.24
2232,03/12/23 04:45:47 PM,50.311,0.000,100.00
2233,03/12/23 05:00:47 PM,49.338,0.008,100.00
2234,03/12/23 05:15:47 PM,49.161,0.000,100.00
2235,03/12/23 05:30:47 PM,49.073,0.000,100.00
2236,03/12/23 05:45:47 PM,48.227,0.000,100.00
2237,03/12/23 06:00:47 PM,47.467,0.000,100.00
2238,03/12/23 06:15:47 PM,47.019,0.000,100.00
2239,03/12/23 06:30:47 PM,46.751,0.000,100.00
2240,03/12/23 06:45:47 PM,46.571,0.000,100.00
2241,03/12/23 07:00:47 PM,46.481,0.000,100.00
2242,03/12/23 07:15:47 PM,46.301,0.000,100.00
2243,03/12/23 07:30:47 PM,46.211,0.000,100.00
2244,03/12/23 07:45:47 PM,46.031,0.000,100.00
2245,03/12/23 08:00:47 PM,45.896,0.000,100.00
2246,03/12/23 08:15:47 PM,45.941,0.000,100.00
2247,03/12/23 08:30:47 PM,45.806,0.000,100.00
2248,03/12/23 08:45:47 PM,45.761,0.000,100.00
2249,03/12/23 09:00:47 PM,45.579,0.000,100.00
2250,03/12/23 09:15:47 PM,45.127,0.000,100.00
2251,03/12/23 09:30:47 PM,45.036,0.000,100.00
2252,03/12/23 09:45:47 PM,45.172,0.000,100.00
2253,03/12/23 10:00:47 PM,45.217,0.000,100.00
2254,03/12/23 10:15:47 PM,45.172,0.000,100.00
2255,03/12/23 10:30:47 PM,45.127,0.000,100.00
2256,03/12/23 10:45:47 PM,45.127,0.000,100.00
2257,03/12/23 11:00:47 PM,45.127,0.000,100.00
2258,03/12/23 11:15:47 PM,45.127,0.000,100.00
2259,03/12/23 11:30:47 PM,45.172,0.000,100.00
2260,03/12/23 11:45:47 PM,45.082,0.000,100.00
2261,03/13/23 12:00:47 AM,44.991,0.000,100.00
2262,03/13/23 12:15:47 AM,45.036,0.000,100.00
2263,03/13/23 12:30:47 AM,44.946,0.000,100.00
2264,03/13/23 12:45:47 AM,44.946,0.000,100.00
2265,03/13/23 01:00:47 AM,44.946,0.000,100.00
2266,03/13/23 01:15:47 AM,44.991,0.000,100.00
2267,03/13/23 01:30:47 AM,45.082,0.008,100.00
2268,03/13/23 01:45:47 AM,45.036,0.008,100.00
2269,03/13/23 02:00:47 AM,45.036,0.000,100.00
2270,03/13/23 02:15:47 AM,45.127,0.008,100.00
2271,03/13/23 02:30:47 AM,45.036,0.008,100.00
2272,03/13/23 02:45:47 AM,44.991,0.016,100.00
2273,03/13/23 03:00:47 AM,44.901,0.016,100.00
2274,03/13/23 03:15:47 AM,44.764,0.016,100.00
2275,03/13/23 03:30:47 AM,44.627,0.000,100.00
2276,03/13/23 03:45:47 AM,44.582,0.000,100.00
2277,03/13/23 04:00:47 AM,44.674,0.000,100.00
2278,03/13/23 04:15:47 AM,44.901,0.000,100.00
2279,03/13/23 04:30:47 AM,44.946,0.000,100.00
2280,03/13/23 04:45:47 AM,45.036,0.000,100.00
2281,03/13/23 05:00:47 AM,45.172,0.000,100.00
2282,03/13/23 05:15:47 AM,45.262,0.000,100.00
2283,03/13/23 05:30:47 AM,45.354,0.008,100.00
2284,03/13/23 05:45:47 AM,45.354,0.008,100.00
2285,03/13/23 06:00:47 AM,45.399,0.024,100.00
2286,03/13/23 06:15:47 AM,45.354,0.016,100.00
2287,03/13/23 06:30:47 AM,45.307,0.031,100.00
2288,03/13/23 06:45:47 AM,45.217,0.031,100.00
2289,03/13/23 07:00:47 AM,45.127,0.016,100.00
2290,03/13/23 07:15:47 AM,45.262,0.031,100.00
2291,03/13/23 07:30:47 AM,45.444,0.016,100.00
2292,03/13/23 07:45:47 AM,45.579,0.016,100.00
2293,03/13/23 08:00:47 AM,45.806,0.016,100.00
2294,03/13/23 08:15:47 AM,45.896,0.016,100.00
2295,03/13/23 08:30:47 AM,46.121,0.000,100.00
2296,03/13/23 08:45:47 AM,46.121,0.008,100.00
2297,03/13/23 09:00:47 AM,46.121,0.016,100.00
2298,03/13/23 09:15:47 AM,46.166,0.000,100.00
2299,03/13/23 09:30:47 AM,46.301,0.000,100.00
2300,03/13/23 09:45:47 AM,46.886,0.000,100.00
2301,03/13/23 10:00:47 AM,47.467,0.008,100.00
2302,03/13/23 10:15:47 AM,47.244,0.000,100.00
2303,03/13/23 10:30:47 AM,47.199,0.024,100.00
2304,03/13/23 10:45:47 AM,46.391,0.071,100.00
2305,03/13/23 11:00:47 AM,44.674,0.031,100.00
2306,03/13/23 11:15:47 AM,42.892,0.031,100.00
2307,03/13/23 11:30:47 AM,42.847,0.039,100.00
2308,03/13/23 11:45:47 AM,42.386,0.039,100.00
2309,03/13/23 12:00:47 PM,41.369,0.008,100.00
2310,03/13/23 12:15:47 PM,40.345,0.016,100.00
2311,03/13/23 12:30:47 PM,39.924,0.031,100.00
2312,03/13/23 12:45:47 PM,38.984,0.039,100.00
2313,03/13/23 01:00:47 PM,38.889,0.024,100.00
2314,03/13/23 01:15:47 PM,38.179,0.031,100.00
2315,03/13/23 01:30:47 PM,37.513,0.031,100.00
2316,03/13/23 01:45:47 PM,37.179,0.039,100.00
2317,03/13/23 02:00:47 PM,35.589,0.055,100.00
2318,03/13/23 02:15:47 PM,34.907,0.047,100.00
2319,03/13/23 02:30:47 PM,35.346,0.016,100.00
2320,03/13/23 02:45:47 PM,35.152,0.008,100.00
2321,03/13/23 03:00:47 PM,34.907,0.016,100.00
2322,03/13/23 03:15:47 PM,34.615,0.024,100.00
2323,03/13/23 03:30:47 PM,33.831,0.008,100.00
2324,03/13/23 03:45:47 PM,33.633,0.016,100.00
2325,03/13/23 04:00:47 PM,33.831,0.008,100.00
2326,03/13/23 04:15:47 PM,34.272,0.008,100.00
2327,03/13/23 04:30:47 PM,34.075,0.008,100.00
2328,03/13/23 04:45:47 PM,34.419,0.000,100.00
2329,03/13/23 05:00:47 PM,35.200,0.000,100.00
2330,03/13/23 05:15:47 PM,35.541,0.000,100.00
2331,03/13/23 05:30:47 PM,35.733,0.000,100.00
2332,03/13/23 05:45:47 PM,35.782,0.000,100.00
2333,03/13/23 06:00:47 PM,35.685,0.000,100.00
2334,03/13/23 06:15:47 PM,35.541,0.008,100.00
2335,03/13/23 06:30:47 PM,35.249,0.000,100.00
2336,03/13/23 06:45:47 PM,34.907,0.000,100.00
2337,03/13/23 07:00:47 PM,34.810,0.000,100.00
2338,03/13/23 07:15:47 PM,34.713,0.000,100.00
2339,03/13/23 07:30:47 PM,34.664,0.008,100.00
2340,03/13/23 07:45:47 PM,34.907,0.000,100.00
2341,03/13/23 08:00:47 PM,35.152,0.000,100.00
2342,03/13/23 08:15:47 PM,35.249,0.000,100.00
2343,03/13/23 08:30:47 PM,35.249,0.000,100.00
2344,03/13/23 08:45:47 PM,35.152,0.000,100.00
2345,03/13/23 09:00:47 PM,34.957,0.000,100.00
2346,03/13/23 09:15:47 PM,34.664,0.000,100.00
2347,03/13/23 09:30:47 PM,34.516,0.000,100.00
2348,03/13/23 09:45:47 PM,33.879,0.000,100.00
2349,03/13/23 10:00:47 PM,32.592,0.000,100.00
2350,03/13/23 10:15:47 PM,32.990,0.000,100.00
2351,03/13/23 10:30:47 PM,33.336,0.000,100.00
2352,03/13/23 10:45:47 PM,32.841,0.000,100.00
2353,03/13/23 11:00:47 PM,31.642,0.000,100.00
2354,03/13/23 11:15:47 PM,31.339,0.000,100.00
2355,03/13/23 11:30:47 PM,31.289,0.000,77.06
2356,03/13/23 11:45:47 PM,31.138,0.000,77.65
2357,03/14/23 12:00:47 AM,31.390,0.000,80.00
2358,03/14/23 12:15:47 AM,31.440,0.000,81.18
2359,03/14/23 12:30:47 AM,31.591,0.000,85.29
2360,03/14/23 12:45:47 AM,31.642,0.000,76.47
2361,03/14/23 01:00:47 AM,31.037,0.000,76.47
2362,03/14/23 01:15:47 AM,30.733,0.000,74.71
2363,03/14/23 01:30:47 AM,30.632,0.000,75.88
2364,03/14/23 01:45:47 AM,30.682,0.000,77.06
2365,03/14/23 02:00:47 AM,30.682,0.000,77.65
2366,03/14/23 02:15:47 AM,30.632,0.000,77.06
2367,03/14/23 02:30:47 AM,30.529,0.000,77.06
2368,03/14/23 02:45:47 AM,30.376,0.000,77.65
2369,03/14/23 03:00:47 AM,30.276,0.000,74.12
2370,03/14/23 03:15:47 AM,29.917,0.000,75.29
2371,03/14/23 03:30:47 AM,29.970,0.000,76.47
2372,03/14/23 03:45:47 AM,30.580,0.000,77.65
2373,03/14/23 04:00:47 AM,30.580,0.000,78.24
2374,03/14/23 04:15:47 AM,30.123,0.000,77.06
2375,03/14/23 04:30:47 AM,30.326,0.000,77.65
2376,03/14/23 04:45:47 AM,29.970,0.000,78.82
2377,03/14/23 05:00:47 AM,29.764,0.000,78.24
2378,03/14/23 05:15:47 AM,29.970,0.000,79.41
2379,03/14/23 05:30:47 AM,30.072,0.000,81.18
2380,03/14/23 05:45:47 AM,30.123,0.000,80.00
2381,03/14/23 06:00:47 AM,29.970,0.000,81.18
2382,03/14/23 06:15:47 AM,30.326,0.000,85.88
2383,03/14/23 06:30:47 AM,30.783,0.000,85.88
2384,03/14/23 06:45:47 AM,30.834,0.000,87.65
2385,03/14/23 07:00:47 AM,31.087,0.000,91.18
2386,03/14/23 07:15:47 AM,31.390,0.000,97.65
2387,03/14/23 07:30:47 AM,31.743,0.000,100.00
2388,03/14/23 07:45:47 AM,32.092,0.000,100.00
2389,03/14/23 08:00:47 AM,32.392,0.000,100.00
2390,03/14/23 08:15:47 AM,32.542,0.000,100.00
2391,03/14/23 08:30:47 AM,32.691,0.000,100.00
2392,03/14/23 08:45:47 AM,32.790,0.000,100.00
2393,03/14/23 09:00:47 AM,33.039,0.000,86.47
2394,03/14/23 09:15:47 AM,33.534,0.000,40.59
2395,03/14/23 09:30:47 AM,34.075,0.000,18.82
2396,03/14/23 09:45:47 AM,35.006,0.000,11.76
2397,03/14/23 10:00:47 AM,35.346,0.000,9.41
2398,03/14/23 10:15:47 AM,35.830,0.000,8.24
2399,03/14/23 10:30:47 AM,36.842,0.000,8.24
2400,03/14/23 10:45:47 AM,36.795,0.000,8.24
2401,03/14/23 11:00:47 AM,37.513,0.000,5.88
2402,03/14/23 11:15:47 AM,37.225,0.000,5.88
2403,03/14/23 11:30:47 AM,37.893,0.000,5.88
2404,03/14/23 11:45:47 AM,38.464,0.000,5.88
2405,03/14/23 12:00:47 PM,38.842,0.000,5.88
2406,03/14/23 12:15:47 PM,38.557,0.000,5.88
2407,03/14/23 12:30:47 PM,39.124,0.000,5.29
2408,03/14/23 12:45:47 PM,39.549,0.000,5.88
2409,03/14/23 01:00:47 PM,39.549,0.000,5.29
2410,03/14/23 01:15:47 PM,39.690,0.000,5.29
2411,03/14/23 01:30:47 PM,40.111,0.000,5.29
2412,03/14/23 01:45:47 PM,40.579,0.000,5.29
2413,03/14/23 02:00:47 PM,39.830,0.000,5.29
2414,03/14/23 02:15:47 PM,40.672,0.000,5.29
2415,03/14/23 02:30:47 PM,40.811,0.000,5.29
2416,03/14/23 02:45:47 PM,40.998,0.000,5.29
2417,03/14/23 03:00:47 PM,42.064,0.000,5.29
2418,03/14/23 03:15:47 PM,42.156,0.000,5.29
2419,03/14/23 03:30:47 PM,41.693,0.000,5.29
2420,03/14/23 03:45:47 PM,41.508,0.000,5.29
2421,03/14/23 04:00:47 PM,41.416,0.000,5.29
2422,03/14/23 04:15:47 PM,41.463,0.000,5.29
2423,03/14/23 04:30:47 PM,41.277,0.000,4.71
2424,03/14/23 04:45:47 PM,41.601,0.000,5.29
2425,03/14/23 05:00:47 PM,41.322,0.000,5.29
2426,03/14/23 05:15:47 PM,39.877,0.000,7.06
2427,03/14/23 05:30:47 PM,39.220,0.000,86.47
2428,03/14/23 05:45:47 PM,37.942,0.000,100.00
2429,03/14/23 06:00:47 PM,36.505,0.000,100.00
2430,03/14/23 06:15:47 PM,35.541,0.000,100.00
2431,03/14/23 06:30:47 PM,34.810,0.000,100.00
2432,03/14/23 06:45:47 PM,34.174,0.000,100.00
2433,03/14/23 07:00:47 PM,34.027,0.000,100.00
2434,03/14/23 07:15:47 PM,34.516,0.000,100.00
2435,03/14/23 07:30:47 PM,33.928,0.000,100.00
2436,03/14/23 07:45:47 PM,33.732,0.000,100.00
2437,03/14/23 08:00:47 PM,33.584,0.000,100.00
2438,03/14/23 08:15:47 PM,34.810,0.000,100.00
2439,03/14/23 08:30:47 PM,35.395,0.000,100.00
2440,03/14/23 08:45:47 PM,35.733,0.000,100.00
2441,03/14/23 09:00:47 PM,35.928,0.000,100.00
2442,03/14/23 09:15:47 PM,36.072,0.000,100.00
2443,03/14/23 09:30:47 PM,36.169,0.016,100.00
2444,03/14/23 09:45:47 PM,36.266,0.000,100.00
2445,03/14/23 10:00:47 PM,36.266,0.000,100.00
2446,03/14/23 10:15:47 PM,36.217,0.008,100.00
2447,03/14/23 10:30:47 PM,36.266,0.000,100.00
2448,03/14/23 10:45:47 PM,36.169,0.000,100.00
2449,03/14/23 11:00:47 PM,35.685,0.000,100.00
2450,03/14/23 11:15:47 PM,35.103,0.000,100.00
2451,03/14/23 11:30:47 PM,35.249,0.000,100.00
2452,03/14/23 11:45:47 PM,34.810,0.000,100.00
2453,03/15/23 12:00:47 AM,33.237,0.000,100.00
