"Plot Title: SLICE-2"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 9992071, LBL: C 50cm)","Rain, in (LGR S/N: 9956743, SEN S/N: 10093633, LBL: rain>)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10400451, LBL: AIR 2m)","RH, % (LGR S/N: 9956743, SEN S/N: 10400451, LBL: RH 2m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407856, LBL: SOIL 50cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407859, LBL: SOIL 10cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407860, LBL: AIR 3m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10462346, LBL: air-1M)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584345, LBL: B-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584346, LBL: B-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584347, LBL: A-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584348, LBL: A-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584349, LBL: C-10)"
1974,01/12/22 03:30:00 PM,0.3500,0.000,51.017,82.600,44.946,47.244,52.072,50.576,0.3037,0.3557,0.3133,0.3746,0.3290
1975,01/12/22 04:00:00 PM,0.3496,0.000,50.268,79.600,44.946,47.334,52.115,49.471,0.3037,0.3557,0.3133,0.3740,0.3295
1976,01/12/22 04:30:00 PM,0.3500,0.000,47.602,78.900,44.946,47.377,49.383,47.289,0.3037,0.3553,0.3128,0.3746,0.3290
1977,01/12/22 05:00:00 PM,0.3496,0.000,46.661,76.300,44.901,47.377,49.204,45.941,0.3033,0.3553,0.3128,0.3746,0.3295
1978,01/12/22 05:30:00 PM,0.3490,0.000,46.886,74.700,44.901,47.377,49.028,46.481,0.3037,0.3553,0.3128,0.3740,0.3290
1979,01/12/22 06:00:00 PM,0.3490,0.000,46.166,77.700,44.901,47.422,47.244,45.624,0.3033,0.3553,0.3128,0.3746,0.3295
1980,01/12/22 06:30:00 PM,0.3490,0.000,43.534,87.600,44.901,47.377,44.218,43.306,0.3033,0.3553,0.3128,0.3734,0.3290
1981,01/12/22 07:00:00 PM,0.3481,0.000,42.433,88.600,44.901,47.377,44.582,42.109,0.3033,0.3553,0.3128,0.3740,0.3290
1982,01/12/22 07:30:00 PM,0.3486,0.000,43.396,83.500,44.901,47.377,44.901,42.892,0.3029,0.3553,0.3128,0.3734,0.3290
1983,01/12/22 08:00:00 PM,0.3481,0.000,42.064,87.900,44.946,47.334,42.433,41.878,0.3033,0.3553,0.3128,0.3740,0.3290
1984,01/12/22 08:30:00 PM,0.3481,0.000,42.570,89.600,44.946,47.289,43.306,41.787,0.3033,0.3547,0.3128,0.3734,0.3290
1985,01/12/22 09:00:00 PM,0.3481,0.000,40.672,90.400,44.946,47.289,41.230,40.251,0.3029,0.3547,0.3128,0.3734,0.3290
1986,01/12/22 09:30:00 PM,0.3481,0.000,39.830,92.000,44.946,47.244,40.579,39.596,0.3029,0.3547,0.3125,0.3729,0.3290
1987,01/12/22 10:00:00 PM,0.3476,0.000,40.158,93.100,44.991,47.199,41.601,39.970,0.3029,0.3547,0.3128,0.3734,0.3290
1988,01/12/22 10:30:00 PM,0.3476,0.000,40.998,92.700,44.991,47.154,41.925,40.532,0.3029,0.3547,0.3125,0.3734,0.3290
1989,01/12/22 11:00:00 PM,0.3476,0.000,41.090,91.500,44.991,47.109,42.616,40.764,0.3029,0.3542,0.3125,0.3734,0.3290
1990,01/12/22 11:30:00 PM,0.3476,0.000,43.443,90.500,44.991,47.064,46.616,42.755,0.3033,0.3547,0.3125,0.3729,0.3290
1991,01/13/22 12:00:00 AM,0.3471,0.000,46.031,85.000,44.991,47.019,47.781,44.674,0.3029,0.3542,0.3125,0.3734,0.3286
1992,01/13/22 12:30:00 AM,0.3471,0.000,46.571,83.200,45.036,46.974,48.004,45.579,0.3029,0.3542,0.3125,0.3729,0.3290
1993,01/13/22 01:00:00 AM,0.3471,0.000,46.751,82.500,45.036,46.931,47.826,45.896,0.3029,0.3542,0.3125,0.3729,0.3290
1994,01/13/22 01:30:00 AM,0.3471,0.000,47.064,79.900,45.036,46.886,48.672,46.256,0.3029,0.3542,0.3125,0.3729,0.3290
1995,01/13/22 02:00:00 AM,0.3466,0.000,45.714,80.900,45.036,46.886,46.571,45.127,0.3029,0.3537,0.3125,0.3722,0.3290
1996,01/13/22 02:30:00 AM,0.3471,0.000,45.896,83.000,45.082,46.841,47.289,45.127,0.3029,0.3537,0.3121,0.3729,0.3286
1997,01/13/22 03:00:00 AM,0.3466,0.000,44.400,86.200,45.082,46.841,45.172,43.808,0.3029,0.3537,0.3125,0.3722,0.3286
1998,01/13/22 03:30:00 AM,0.3466,0.000,44.037,89.300,45.082,46.841,44.674,43.624,0.3026,0.3537,0.3125,0.3729,0.3286
1999,01/13/22 04:00:00 AM,0.3466,0.000,46.076,91.500,45.082,46.796,46.391,45.714,0.3029,0.3537,0.3125,0.3722,0.3286
2000,01/13/22 04:30:00 AM,0.3471,0.000,43.716,94.100,45.082,46.796,43.900,43.945,0.3029,0.3537,0.3125,0.3722,0.3277
2001,01/13/22 05:00:00 AM,0.3466,0.000,44.263,95.400,45.127,46.796,44.582,44.173,0.3029,0.3537,0.3128,0.3716,0.3277
2002,01/13/22 05:30:00 AM,0.3471,0.000,44.263,96.300,45.127,46.796,44.582,44.218,0.3029,0.3537,0.3128,0.3716,0.3277
2003,01/13/22 06:00:00 AM,0.3466,0.000,44.445,96.900,45.127,46.796,44.719,44.400,0.3029,0.3531,0.3133,0.3716,0.3277
2004,01/13/22 06:30:00 AM,0.3466,0.000,44.856,97.300,45.127,46.796,45.127,44.764,0.3029,0.3531,0.3128,0.3711,0.3277
2005,01/13/22 07:00:00 AM,0.3466,0.000,44.901,97.700,45.127,46.796,45.127,44.901,0.3029,0.3531,0.3133,0.3711,0.3274
2006,01/13/22 07:30:00 AM,0.3461,0.000,44.627,98.000,45.127,46.841,44.809,44.674,0.3029,0.3537,0.3133,0.3705,0.3274
2007,01/13/22 08:00:00 AM,0.3457,0.000,44.445,98.200,45.127,46.841,44.674,44.492,0.3026,0.3537,0.3136,0.3705,0.3274
2008,01/13/22 08:30:00 AM,0.3457,0.000,44.355,98.500,45.172,46.841,44.627,44.400,0.3026,0.3531,0.3136,0.3705,0.3277
2009,01/13/22 09:00:00 AM,0.3457,0.008,44.627,98.600,45.172,46.886,44.856,44.674,0.3026,0.3531,0.3140,0.3705,0.3274
2010,01/13/22 09:30:00 AM,0.3457,0.000,44.856,98.700,45.217,46.931,45.082,44.991,0.3026,0.3531,0.3140,0.3699,0.3277
2011,01/13/22 10:00:00 AM,0.3457,0.000,44.901,98.900,45.217,46.931,45.127,45.127,0.3026,0.3531,0.3192,0.3699,0.3277
2012,01/13/22 10:30:00 AM,0.3457,0.000,45.127,99.000,45.217,46.931,45.399,45.354,0.3026,0.3531,0.3244,0.3699,0.3282
2013,01/13/22 11:00:00 AM,0.3457,0.000,45.444,99.100,45.262,46.974,45.579,45.714,0.3026,0.3526,0.3277,0.3699,0.3286
2014,01/13/22 11:30:00 AM,0.3457,0.000,45.217,99.200,45.262,46.974,45.489,45.489,0.3026,0.3526,0.3286,0.3699,0.3290
2015,01/13/22 12:00:00 PM,0.3451,0.000,45.534,99.100,45.262,47.019,45.761,45.761,0.3029,0.3526,0.3290,0.3694,0.3299
2016,01/13/22 12:30:00 PM,0.3451,0.000,45.941,99.200,45.262,47.064,46.121,46.166,0.3029,0.3526,0.3290,0.3699,0.3304
2017,01/13/22 01:00:00 PM,0.3447,0.008,45.896,99.100,45.262,47.064,45.986,46.121,0.3029,0.3526,0.3295,0.3694,0.3308
2018,01/13/22 01:30:00 PM,0.3447,0.000,45.851,99.100,45.262,47.109,45.941,46.121,0.3029,0.3526,0.3295,0.3694,0.3312
2019,01/13/22 02:00:00 PM,0.3447,0.000,45.896,99.300,45.307,47.154,46.031,46.121,0.3029,0.3521,0.3290,0.3688,0.3317
2020,01/13/22 02:30:00 PM,0.3447,0.000,46.031,99.400,45.307,47.199,46.166,46.301,0.3029,0.3526,0.3286,0.3688,0.3326
2021,01/13/22 03:00:00 PM,0.3447,0.000,45.986,99.400,45.307,47.244,46.166,46.211,0.3033,0.3526,0.3286,0.3688,0.3335
2022,01/13/22 03:30:00 PM,0.3441,0.000,46.211,99.500,45.307,47.289,46.346,46.391,0.3037,0.3521,0.3282,0.3688,0.3335
2023,01/13/22 04:00:00 PM,0.3441,0.000,46.211,99.600,45.307,47.334,46.481,46.391,0.3037,0.3521,0.3282,0.3688,0.3339
2024,01/13/22 04:30:00 PM,0.3432,0.000,45.986,99.600,45.307,47.334,46.211,46.121,0.3037,0.3521,0.3282,0.3683,0.3343
2025,01/13/22 05:00:00 PM,0.3427,0.000,45.714,99.700,45.307,47.334,45.941,45.806,0.3037,0.3521,0.3286,0.3683,0.3348
2026,01/13/22 05:30:00 PM,0.3432,0.000,45.579,99.800,45.262,47.377,45.806,45.624,0.3037,0.3521,0.3282,0.3683,0.3352
2027,01/13/22 06:00:00 PM,0.3422,0.008,45.579,99.900,45.262,47.377,45.761,45.624,0.3040,0.3516,0.3282,0.3683,0.3357
2028,01/13/22 06:30:00 PM,0.3418,0.000,45.489,100.000,45.307,47.422,45.714,45.579,0.3043,0.3516,0.3282,0.3677,0.3361
2029,01/13/22 07:00:00 PM,0.3422,0.000,45.399,100.000,45.307,47.422,45.579,45.444,0.3048,0.3516,0.3282,0.3683,0.3367
2030,01/13/22 07:30:00 PM,0.3418,0.000,44.946,100.000,45.307,47.467,45.217,44.946,0.3051,0.3516,0.3286,0.3677,0.3371
2031,01/13/22 08:00:00 PM,0.3412,0.000,43.808,100.000,45.307,47.467,44.127,43.763,0.3054,0.3511,0.3286,0.3677,0.3376
2032,01/13/22 08:30:00 PM,0.3418,0.000,44.627,100.000,45.307,47.467,45.036,44.537,0.3058,0.3516,0.3290,0.3677,0.3380
2033,01/13/22 09:00:00 PM,0.3412,0.000,44.582,100.000,45.307,47.512,44.946,44.582,0.3062,0.3511,0.3295,0.3677,0.3384
2034,01/13/22 09:30:00 PM,0.3412,0.008,44.082,100.000,45.354,47.512,44.355,44.082,0.3066,0.3511,0.3290,0.3677,0.3389
2035,01/13/22 10:00:00 PM,0.3408,0.000,43.443,100.000,45.354,47.512,43.853,43.396,0.3069,0.3511,0.3295,0.3671,0.3389
2036,01/13/22 10:30:00 PM,0.3403,0.000,43.214,100.000,45.307,47.512,43.716,43.214,0.3072,0.3511,0.3290,0.3671,0.3389
2037,01/13/22 11:00:00 PM,0.3399,0.000,42.109,100.000,45.354,47.512,42.570,42.064,0.3077,0.3511,0.3295,0.3666,0.3389
2038,01/13/22 11:30:00 PM,0.3403,0.000,42.386,100.000,45.354,47.512,42.892,42.386,0.3080,0.3511,0.3290,0.3671,0.3389
2039,01/14/22 12:00:00 AM,0.3399,0.000,41.416,100.000,45.354,47.467,42.156,40.998,0.3084,0.3511,0.3290,0.3671,0.3389
2040,01/14/22 12:30:00 AM,0.3399,0.000,40.719,100.000,45.354,47.467,41.508,40.626,0.3084,0.3511,0.3286,0.3671,0.3389
2041,01/14/22 01:00:00 AM,0.3393,0.000,40.204,100.000,45.354,47.422,41.137,40.158,0.3084,0.3511,0.3290,0.3671,0.3389
2042,01/14/22 01:30:00 AM,0.3399,0.000,40.017,100.000,45.354,47.377,40.811,39.454,0.3087,0.3511,0.3286,0.3671,0.3389
2043,01/14/22 02:00:00 AM,0.3393,0.000,39.502,100.000,45.354,47.377,40.064,39.407,0.3092,0.3511,0.3286,0.3671,0.3389
2044,01/14/22 02:30:00 AM,0.3393,0.008,38.842,100.000,45.399,47.334,39.736,38.748,0.3092,0.3511,0.3282,0.3671,0.3389
2045,01/14/22 03:00:00 AM,0.3389,0.000,39.267,100.000,45.354,47.289,39.596,39.078,0.3092,0.3506,0.3282,0.3671,0.3384
2046,01/14/22 03:30:00 AM,0.3389,0.000,38.937,100.000,45.399,47.244,39.690,38.511,0.3092,0.3506,0.3282,0.3671,0.3384
2047,01/14/22 04:00:00 AM,0.3389,0.000,38.179,100.000,45.399,47.199,38.889,38.084,0.3092,0.3506,0.3282,0.3671,0.3384
2048,01/14/22 04:30:00 AM,0.3389,0.000,37.416,100.000,45.399,47.109,38.084,37.274,0.3092,0.3506,0.3277,0.3666,0.3384
2049,01/14/22 05:00:00 AM,0.3389,0.000,37.893,100.000,45.399,47.064,38.748,37.942,0.3092,0.3506,0.3277,0.3671,0.3384
2050,01/14/22 05:30:00 AM,0.3380,0.000,37.942,100.000,45.399,47.019,38.557,37.609,0.3092,0.3506,0.3274,0.3671,0.3380
2051,01/14/22 06:00:00 AM,0.3384,0.000,38.557,100.000,45.399,46.974,39.502,37.989,0.3092,0.3506,0.3277,0.3666,0.3380
2052,01/14/22 06:30:00 AM,0.3380,0.008,37.893,100.000,45.399,46.931,38.984,37.609,0.3092,0.3506,0.3274,0.3671,0.3380
2053,01/14/22 07:00:00 AM,0.3380,0.000,38.700,100.000,45.399,46.841,39.549,38.464,0.3095,0.3506,0.3274,0.3671,0.3380
2054,01/14/22 07:30:00 AM,0.3384,0.000,37.609,100.000,45.399,46.796,38.273,37.274,0.3095,0.3506,0.3269,0.3671,0.3376
2055,01/14/22 08:00:00 AM,0.3380,0.000,36.603,100.000,45.444,46.751,37.179,36.603,0.3092,0.3506,0.3269,0.3671,0.3376
2056,01/14/22 08:30:00 AM,0.3384,0.000,36.795,100.000,45.489,46.751,37.989,36.698,0.3092,0.3506,0.3269,0.3677,0.3376
2057,01/14/22 09:00:00 AM,0.3380,0.000,39.783,100.000,45.489,46.706,41.508,39.124,0.3092,0.3506,0.3265,0.3671,0.3376
2058,01/14/22 09:30:00 AM,0.3380,0.000,42.433,100.000,45.489,46.661,43.351,42.616,0.3095,0.3506,0.3265,0.3677,0.3376
2059,01/14/22 10:00:00 AM,0.3380,0.000,45.307,100.000,45.534,46.661,47.289,44.218,0.3095,0.3506,0.3265,0.3677,0.3376
2060,01/14/22 10:30:00 AM,0.3376,0.000,46.661,100.000,45.534,46.616,48.182,46.661,0.3098,0.3506,0.3256,0.3677,0.3376
2061,01/14/22 11:00:00 AM,0.3380,0.000,51.589,100.000,45.579,46.616,51.501,51.764,0.3102,0.3506,0.3252,0.3683,0.3376
2062,01/14/22 11:30:00 AM,0.3371,0.000,51.940,99.700,45.579,46.616,51.017,52.246,0.3098,0.3506,0.3252,0.3683,0.3376
2063,01/14/22 12:00:00 PM,0.3371,0.008,51.237,97.400,45.534,46.616,51.062,51.458,0.3098,0.3506,0.3249,0.3683,0.3376
2064,01/14/22 12:30:00 PM,0.3376,0.000,52.115,93.900,45.534,46.661,51.984,50.797,0.3102,0.3506,0.3249,0.3683,0.3376
2065,01/14/22 01:00:00 PM,0.3376,0.000,52.291,90.900,45.579,46.751,52.772,51.589,0.3098,0.3506,0.3249,0.3688,0.3376
2066,01/14/22 01:30:00 PM,0.3371,0.000,51.852,92.000,45.579,46.841,51.895,51.809,0.3102,0.3506,0.3244,0.3683,0.3376
2067,01/14/22 02:00:00 PM,0.3376,0.000,51.193,92.900,45.579,46.931,51.458,51.325,0.3098,0.3506,0.3240,0.3683,0.3376
2068,01/14/22 02:30:00 PM,0.3376,0.000,50.841,92.900,45.579,47.019,51.105,51.062,0.3098,0.3500,0.3244,0.3683,0.3371
2069,01/14/22 03:00:00 PM,0.3367,0.000,51.809,93.700,45.579,47.109,52.072,51.764,0.3098,0.3506,0.3240,0.3683,0.3371
2070,01/14/22 03:30:00 PM,0.3371,0.000,50.621,95.000,45.579,47.199,50.752,50.621,0.3095,0.3506,0.3240,0.3683,0.3371
2071,01/14/22 04:00:00 PM,0.3367,0.008,48.628,95.900,45.624,47.289,48.850,48.805,0.3095,0.3506,0.3240,0.3683,0.3371
2072,01/14/22 04:30:00 PM,0.3361,0.000,47.512,96.500,45.579,47.334,47.826,47.467,0.3095,0.3506,0.3235,0.3688,0.3371
2073,01/14/22 05:00:00 PM,0.3367,0.000,44.719,97.100,45.624,47.422,45.307,44.445,0.3095,0.3506,0.3235,0.3683,0.3371
2074,01/14/22 05:30:00 PM,0.3367,0.000,40.951,97.500,45.579,47.422,41.184,40.998,0.3095,0.3506,0.3235,0.3683,0.3367
2075,01/14/22 06:00:00 PM,0.3367,0.000,40.951,97.900,45.534,47.422,41.137,40.905,0.3092,0.3500,0.3235,0.3677,0.3367
2076,01/14/22 06:30:00 PM,0.3361,0.000,40.064,98.300,45.534,47.467,40.251,39.970,0.3092,0.3500,0.3231,0.3683,0.3367
2077,01/14/22 07:00:00 PM,0.3361,0.000,40.204,98.700,45.534,47.467,40.438,40.158,0.3092,0.3500,0.3235,0.3683,0.3367
2078,01/14/22 07:30:00 PM,0.3357,0.000,39.220,98.800,45.534,47.467,39.454,39.360,0.3092,0.3500,0.3231,0.3683,0.3367
2079,01/14/22 08:00:00 PM,0.3357,0.000,40.672,99.200,45.579,47.512,41.648,40.204,0.3092,0.3500,0.3231,0.3683,0.3361
2080,01/14/22 08:30:00 PM,0.3352,0.000,38.226,99.200,45.579,47.467,38.606,38.368,0.3092,0.3500,0.3228,0.3683,0.3361
2081,01/14/22 09:00:00 PM,0.3348,0.000,38.415,99.400,45.579,47.467,39.267,38.368,0.3092,0.3500,0.3231,0.3683,0.3361
2082,01/14/22 09:30:00 PM,0.3352,0.000,37.942,99.500,45.579,47.422,38.273,37.751,0.3092,0.3500,0.3228,0.3677,0.3361
2083,01/14/22 10:00:00 PM,0.3352,0.000,37.846,99.700,45.579,47.377,38.415,37.656,0.3092,0.3500,0.3228,0.3683,0.3361
2084,01/14/22 10:30:00 PM,0.3352,0.000,38.322,99.900,45.579,47.334,38.795,38.037,0.3087,0.3500,0.3228,0.3677,0.3361
2085,01/14/22 11:00:00 PM,0.3352,0.008,36.651,99.800,45.579,47.289,37.130,36.651,0.3087,0.3500,0.3228,0.3677,0.3361
2086,01/14/22 11:30:00 PM,0.3348,0.000,36.651,100.000,45.579,47.244,36.891,36.747,0.3087,0.3500,0.3223,0.3677,0.3357
2087,01/15/22 12:00:00 AM,0.3343,0.000,36.505,100.000,45.579,47.199,37.513,36.120,0.3087,0.3500,0.3223,0.3677,0.3357
2088,01/15/22 12:30:00 AM,0.3352,0.000,37.130,100.000,45.579,47.154,37.798,37.035,0.3087,0.3500,0.3223,0.3677,0.3357
2089,01/15/22 01:00:00 AM,0.3343,0.000,36.361,100.000,45.579,47.109,36.986,36.361,0.3084,0.3496,0.3223,0.3677,0.3357
2090,01/15/22 01:30:00 AM,0.3348,0.000,34.223,100.000,45.579,47.019,34.516,34.320,0.3084,0.3496,0.3219,0.3677,0.3357
2091,01/15/22 02:00:00 AM,0.3339,0.000,34.371,100.000,45.579,46.974,34.957,34.371,0.3084,0.3496,0.3223,0.3677,0.3352
2092,01/15/22 02:30:00 AM,0.3343,0.000,35.249,100.000,45.579,46.886,35.976,35.249,0.3084,0.3496,0.3219,0.3677,0.3352
2093,01/15/22 03:00:00 AM,0.3339,0.000,33.879,100.000,45.579,46.841,34.371,34.027,0.3084,0.3496,0.3219,0.3677,0.3352
2094,01/15/22 03:30:00 AM,0.3339,0.000,34.223,100.000,45.579,46.796,35.006,33.928,0.3084,0.3496,0.3219,0.3677,0.3352
2095,01/15/22 04:00:00 AM,0.3335,0.000,33.534,100.000,45.579,46.706,33.978,33.633,0.3084,0.3490,0.3219,0.3677,0.3352
2096,01/15/22 04:30:00 AM,0.3335,0.000,33.039,100.000,45.579,46.661,33.485,33.089,0.3080,0.3490,0.3216,0.3677,0.3352
2097,01/15/22 05:00:00 AM,0.3335,0.000,32.940,100.000,45.624,46.616,33.584,32.841,0.3084,0.3490,0.3219,0.3671,0.3352
2098,01/15/22 05:30:00 AM,0.3339,0.008,32.790,100.000,45.624,46.526,33.534,32.742,0.3080,0.3490,0.3211,0.3677,0.3348
2099,01/15/22 06:00:00 AM,0.3335,0.000,32.092,100.000,45.624,46.481,32.641,32.243,0.3080,0.3490,0.3216,0.3671,0.3348
2100,01/15/22 06:30:00 AM,0.3335,0.000,31.692,100.000,45.624,46.391,32.243,31.743,0.3080,0.3490,0.3211,0.3677,0.3348
2101,01/15/22 07:00:00 AM,0.3335,0.000,32.742,100.000,45.624,46.346,33.534,32.641,0.3080,0.3486,0.3216,0.3671,0.3343
2102,01/15/22 07:30:00 AM,0.3330,0.000,32.293,100.000,45.624,46.256,32.790,32.293,0.3080,0.3486,0.3211,0.3671,0.3343
2103,01/15/22 08:00:00 AM,0.3339,0.000,32.092,100.000,45.669,46.256,32.990,31.993,0.3080,0.3486,0.3211,0.3671,0.3339
2104,01/15/22 08:30:00 AM,0.3330,0.000,34.419,100.000,45.714,46.211,35.976,33.928,0.3080,0.3486,0.3207,0.3671,0.3343
2105,01/15/22 09:00:00 AM,0.3330,0.000,37.225,100.000,45.714,46.166,38.653,36.603,0.3080,0.3486,0.3207,0.3666,0.3343
2106,01/15/22 09:30:00 AM,0.3330,0.000,36.747,100.000,45.714,46.121,37.321,36.842,0.3080,0.3486,0.3207,0.3671,0.3343
2107,01/15/22 10:00:00 AM,0.3330,0.000,39.643,100.000,45.761,46.076,40.764,39.502,0.3080,0.3486,0.3211,0.3671,0.3343
2108,01/15/22 10:30:00 AM,0.3326,0.000,41.601,100.000,45.761,46.031,42.341,41.508,0.3084,0.3486,0.3207,0.3671,0.3343
2109,01/15/22 11:00:00 AM,0.3330,0.000,42.984,100.000,45.761,46.031,43.763,43.624,0.3080,0.3490,0.3207,0.3671,0.3343
2110,01/15/22 11:30:00 AM,0.3326,0.000,47.244,100.000,45.761,46.076,46.571,47.557,0.3080,0.3490,0.3207,0.3671,0.3343
2111,01/15/22 12:00:00 PM,0.3326,0.000,44.400,100.000,45.761,46.076,44.400,44.946,0.3080,0.3490,0.3207,0.3671,0.3343
2112,01/15/22 12:30:00 PM,0.3326,0.000,48.137,99.800,45.761,46.121,48.049,48.227,0.3080,0.3490,0.3204,0.3666,0.3343
2113,01/15/22 01:00:00 PM,0.3321,0.000,47.602,98.000,45.761,46.211,48.672,47.377,0.3080,0.3486,0.3204,0.3671,0.3343
2114,01/15/22 01:30:00 PM,0.3326,0.000,46.346,96.000,45.761,46.301,46.751,46.301,0.3077,0.3486,0.3204,0.3666,0.3343
2115,01/15/22 02:00:00 PM,0.3321,0.008,46.301,95.900,45.761,46.346,47.064,46.211,0.3080,0.3486,0.3204,0.3666,0.3343
2116,01/15/22 02:30:00 PM,0.3317,0.000,47.019,95.000,45.806,46.436,47.467,46.886,0.3077,0.3481,0.3204,0.3660,0.3343
2117,01/15/22 03:00:00 PM,0.3321,0.000,46.076,94.700,45.806,46.526,46.661,46.031,0.3077,0.3481,0.3199,0.3660,0.3343
2118,01/15/22 03:30:00 PM,0.3317,0.000,45.806,94.900,45.761,46.571,46.211,45.851,0.3077,0.3481,0.3204,0.3655,0.3339
2119,01/15/22 04:00:00 PM,0.3312,0.000,43.624,95.600,45.761,46.571,44.127,43.671,0.3077,0.3481,0.3199,0.3660,0.3339
2120,01/15/22 04:30:00 PM,0.3317,0.000,41.463,96.600,45.761,46.616,41.878,41.463,0.3077,0.3481,0.3199,0.3655,0.3339
2121,01/15/22 05:00:00 PM,0.3317,0.000,39.596,97.300,45.761,46.661,39.877,39.549,0.3072,0.3481,0.3195,0.3655,0.3339
2122,01/15/22 05:30:00 PM,0.3312,0.000,39.173,97.800,45.761,46.661,39.407,39.220,0.3072,0.3481,0.3199,0.3655,0.3339
2123,01/15/22 06:00:00 PM,0.3308,0.000,38.795,98.500,45.714,46.661,38.984,38.842,0.3072,0.3481,0.3195,0.3649,0.3339
2124,01/15/22 06:30:00 PM,0.3312,0.000,38.368,98.700,45.714,46.661,38.606,38.464,0.3072,0.3481,0.3195,0.3649,0.3339
2125,01/15/22 07:00:00 PM,0.3308,0.000,38.131,99.100,45.714,46.661,38.415,38.273,0.3072,0.3476,0.3195,0.3649,0.3339
2126,01/15/22 07:30:00 PM,0.3312,0.000,37.942,99.300,45.714,46.661,38.179,38.084,0.3072,0.3476,0.3195,0.3655,0.3335
2127,01/15/22 08:00:00 PM,0.3308,0.000,37.179,99.400,45.714,46.661,37.369,37.369,0.3069,0.3476,0.3192,0.3649,0.3335
2128,01/15/22 08:30:00 PM,0.3308,0.000,36.651,99.500,45.714,46.661,36.842,36.747,0.3069,0.3476,0.3195,0.3649,0.3335
2129,01/15/22 09:00:00 PM,0.3308,0.008,36.361,99.700,45.714,46.616,36.651,36.554,0.3069,0.3476,0.3192,0.3649,0.3335
2130,01/15/22 09:30:00 PM,0.3304,0.000,36.120,99.700,45.714,46.616,36.266,36.266,0.3069,0.3476,0.3192,0.3649,0.3335
2131,01/15/22 10:00:00 PM,0.3304,0.000,35.928,100.000,45.714,46.571,36.217,36.072,0.3069,0.3471,0.3192,0.3649,0.3335
2132,01/15/22 10:30:00 PM,0.3299,0.000,35.589,100.000,45.714,46.571,35.782,35.733,0.3069,0.3476,0.3192,0.3643,0.3335
2133,01/15/22 11:00:00 PM,0.3295,0.000,35.395,100.000,45.714,46.571,35.685,35.492,0.3069,0.3476,0.3192,0.3643,0.3335
2134,01/15/22 11:30:00 PM,0.3295,0.000,35.928,100.000,45.669,46.526,36.169,36.072,0.3069,0.3471,0.3192,0.3643,0.3335
2135,01/16/22 12:00:00 AM,0.3299,0.000,35.152,100.000,45.714,46.481,35.443,35.200,0.3069,0.3471,0.3192,0.3643,0.3335
2136,01/16/22 12:30:00 AM,0.3295,0.000,34.713,100.000,45.669,46.481,35.103,34.713,0.3066,0.3471,0.3192,0.3638,0.3330
2137,01/16/22 01:00:00 AM,0.3295,0.000,35.298,100.000,45.669,46.436,35.589,35.395,0.3066,0.3471,0.3187,0.3643,0.3330
2138,01/16/22 01:30:00 AM,0.3295,0.000,34.664,100.000,45.714,46.391,34.957,34.810,0.3066,0.3471,0.3187,0.3638,0.3330
2139,01/16/22 02:00:00 AM,0.3295,0.000,33.287,100.000,45.714,46.391,33.584,33.386,0.3066,0.3466,0.3187,0.3643,0.3330
2140,01/16/22 02:30:00 AM,0.3290,0.000,33.138,100.000,45.714,46.346,33.534,33.237,0.3066,0.3466,0.3187,0.3638,0.3326
2141,01/16/22 03:00:00 AM,0.3295,0.000,33.978,100.000,45.714,46.301,34.223,34.124,0.3066,0.3466,0.3183,0.3638,0.3326
2142,01/16/22 03:30:00 AM,0.3286,0.000,32.092,100.000,45.714,46.256,32.592,32.193,0.3066,0.3466,0.3183,0.3638,0.3326
2143,01/16/22 04:00:00 AM,0.3290,0.000,31.942,100.000,45.669,46.211,32.443,31.993,0.3062,0.3466,0.3183,0.3638,0.3326
2144,01/16/22 04:30:00 AM,0.3290,0.000,31.138,100.000,45.714,46.211,31.692,31.037,0.3062,0.3466,0.3183,0.3632,0.3326
2145,01/16/22 05:00:00 AM,0.3286,0.000,31.239,100.000,45.714,46.166,31.642,31.440,0.3062,0.3466,0.3183,0.3638,0.3326
2146,01/16/22 05:30:00 AM,0.3282,0.000,31.037,100.000,45.714,46.121,31.491,31.239,0.3062,0.3466,0.3183,0.3632,0.3326
2147,01/16/22 06:00:00 AM,0.3286,0.000,31.743,100.000,45.714,46.031,32.092,31.842,0.3062,0.3461,0.3183,0.3638,0.3326
2148,01/16/22 06:30:00 AM,0.3286,0.000,31.541,100.000,45.714,46.031,31.892,31.642,0.3062,0.3461,0.3183,0.3632,0.3326
2149,01/16/22 07:00:00 AM,0.3277,0.000,30.884,100.000,45.714,45.941,31.289,31.037,0.3058,0.3461,0.3178,0.3632,0.3321
