"Plot Title: slicesm"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336768, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336769, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336774, LBL: 20)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336781, LBL: 20)"
5486,07/17/22 07:30:01 AM,0.3600,0.3705,0.3939,0.3616
5487,07/17/22 08:00:01 AM,0.3600,0.3705,0.3939,0.3616
5488,07/17/22 08:30:01 AM,0.3600,0.3705,0.3939,0.3616
5489,07/17/22 09:00:01 AM,0.3600,0.3705,0.3939,0.3616
5490,07/17/22 09:30:01 AM,0.3600,0.3711,0.3934,0.3622
5491,07/17/22 10:00:01 AM,0.3600,0.3705,0.3946,0.3622
5492,07/17/22 10:30:01 AM,0.3600,0.3705,0.3946,0.3622
5493,07/17/22 11:00:01 AM,0.3600,0.3705,0.3939,0.3616
5494,07/17/22 11:30:01 AM,0.3600,0.3705,0.3939,0.3622
5495,07/17/22 12:00:01 PM,0.3600,0.3711,0.3939,0.3616
5496,07/17/22 12:30:01 PM,0.3594,0.3705,0.3934,0.3622
5497,07/17/22 01:00:01 PM,0.3594,0.3711,0.3939,0.3616
5498,07/17/22 01:30:01 PM,0.3594,0.3705,0.3934,0.3616
5499,07/17/22 02:00:01 PM,0.3594,0.3705,0.3939,0.3616
5500,07/17/22 02:30:01 PM,0.3594,0.3711,0.3934,0.3616
5501,07/17/22 03:00:01 PM,0.3590,0.3711,0.3939,0.3616
5502,07/17/22 03:30:01 PM,0.3594,0.3699,0.3939,0.3616
5503,07/17/22 04:00:01 PM,0.3594,0.3705,0.3939,0.3616
5504,07/17/22 04:30:01 PM,0.3594,0.3699,0.3934,0.3616
5505,07/17/22 05:00:01 PM,0.3590,0.3705,0.3934,0.3616
5506,07/17/22 05:30:01 PM,0.3590,0.3705,0.3939,0.3616
5507,07/17/22 06:00:01 PM,0.3590,0.3699,0.3934,0.3616
5508,07/17/22 06:30:01 PM,0.3590,0.3705,0.3939,0.3622
5509,07/17/22 07:00:01 PM,0.3590,0.3699,0.3939,0.3616
5510,07/17/22 07:30:01 PM,0.3590,0.3705,0.3939,0.3616
5511,07/17/22 08:00:01 PM,0.3590,0.3699,0.3939,0.3616
5512,07/17/22 08:30:01 PM,0.3584,0.3705,0.3939,0.3616
5513,07/17/22 09:00:01 PM,0.3584,0.3705,0.3934,0.3611
5514,07/17/22 09:30:01 PM,0.3584,0.3699,0.3934,0.3616
5515,07/17/22 10:00:01 PM,0.3584,0.3699,0.3934,0.3616
5516,07/17/22 10:30:01 PM,0.3584,0.3699,0.3939,0.3616
5517,07/17/22 11:00:01 PM,0.3584,0.3699,0.3934,0.3616
5518,07/17/22 11:30:01 PM,0.3584,0.3705,0.3939,0.3616
5519,07/18/22 12:00:01 AM,0.3584,0.3699,0.3939,0.3616
5520,07/18/22 12:30:01 AM,0.3584,0.3699,0.3934,0.3616
5521,07/18/22 01:00:01 AM,0.3584,0.3705,0.3939,0.3616
5522,07/18/22 01:30:01 AM,0.3584,0.3699,0.3939,0.3616
5523,07/18/22 02:00:01 AM,0.3584,0.3699,0.3934,0.3616
5524,07/18/22 02:30:01 AM,0.3584,0.3699,0.3934,0.3616
5525,07/18/22 03:00:01 AM,0.3584,0.3705,0.3939,0.3616
5526,07/18/22 03:30:01 AM,0.3584,0.3699,0.3934,0.3616
5527,07/18/22 04:00:01 AM,0.3584,0.3699,0.3939,0.3616
5528,07/18/22 04:30:01 AM,0.3584,0.3699,0.3934,0.3616
5529,07/18/22 05:00:01 AM,0.3584,0.3699,0.3934,0.3616
5530,07/18/22 05:30:01 AM,0.3584,0.3699,0.3934,0.3616
5531,07/18/22 06:00:01 AM,0.3584,0.3699,0.3939,0.3616
5532,07/18/22 06:30:01 AM,0.3584,0.3694,0.3934,0.3616
5533,07/18/22 07:00:01 AM,0.3584,0.3699,0.3939,0.3616
5534,07/18/22 07:30:01 AM,0.3584,0.3699,0.3939,0.3616
5535,07/18/22 08:00:01 AM,0.3584,0.3699,0.3934,0.3616
5536,07/18/22 08:30:01 AM,0.3584,0.3699,0.3934,0.3616
5537,07/18/22 09:00:01 AM,0.3584,0.3694,0.3939,0.3616
5538,07/18/22 09:30:01 AM,0.3584,0.3699,0.3939,0.3616
5539,07/18/22 10:00:01 AM,0.3584,0.3699,0.3939,0.3611
5540,07/18/22 10:30:01 AM,0.3584,0.3699,0.3939,0.3616
5541,07/18/22 11:00:01 AM,0.3578,0.3694,0.3939,0.3616
5542,07/18/22 11:30:01 AM,0.3578,0.3699,0.3939,0.3616
5543,07/18/22 12:00:01 PM,0.3578,0.3694,0.3939,0.3616
5544,07/18/22 12:30:01 PM,0.3578,0.3694,0.3939,0.3616
5545,07/18/22 01:00:01 PM,0.3578,0.3694,0.3934,0.3616
5546,07/18/22 01:30:01 PM,0.3578,0.3694,0.3939,0.3616
5547,07/18/22 02:00:01 PM,0.3578,0.3699,0.3934,0.3616
5548,07/18/22 02:30:01 PM,0.3578,0.3699,0.3939,0.3616
5549,07/18/22 03:00:01 PM,0.3578,0.3699,0.3934,0.3616
5550,07/18/22 03:30:01 PM,0.3578,0.3694,0.3934,0.3616
5551,07/18/22 04:00:01 PM,0.3573,0.3694,0.3934,0.3616
5552,07/18/22 04:30:01 PM,0.3573,0.3694,0.3939,0.3616
5553,07/18/22 05:00:01 PM,0.3573,0.3694,0.3939,0.3616
5554,07/18/22 05:30:01 PM,0.3573,0.3694,0.3939,0.3616
5555,07/18/22 06:00:01 PM,0.3573,0.3694,0.3934,0.3616
5556,07/18/22 06:30:01 PM,0.3568,0.3688,0.3939,0.3616
5557,07/18/22 07:00:01 PM,0.3568,0.3688,0.3939,0.3616
5558,07/18/22 07:30:01 PM,0.3568,0.3688,0.3934,0.3616
5559,07/18/22 08:00:01 PM,0.3568,0.3688,0.3934,0.3616
5560,07/18/22 08:30:01 PM,0.3568,0.3694,0.3939,0.3616
5561,07/18/22 09:00:01 PM,0.3568,0.3688,0.3934,0.3616
5562,07/18/22 09:30:01 PM,0.3568,0.3688,0.3939,0.3616
5563,07/18/22 10:00:01 PM,0.3568,0.3688,0.3934,0.3605
5564,07/18/22 10:30:01 PM,0.3568,0.3688,0.3934,0.3616
5565,07/18/22 11:00:01 PM,0.3568,0.3688,0.3934,0.3611
5566,07/18/22 11:30:01 PM,0.3568,0.3688,0.3934,0.3616
5567,07/19/22 12:00:01 AM,0.3568,0.3694,0.3927,0.3616
5568,07/19/22 12:30:01 AM,0.3568,0.3688,0.3939,0.3611
5569,07/19/22 01:00:01 AM,0.3568,0.3688,0.3927,0.3611
5570,07/19/22 01:30:01 AM,0.3568,0.3688,0.3934,0.3611
5571,07/19/22 02:00:01 AM,0.3568,0.3688,0.3934,0.3611
5572,07/19/22 02:30:01 AM,0.3568,0.3688,0.3934,0.3616
5573,07/19/22 03:00:01 AM,0.3568,0.3688,0.3934,0.3616
5574,07/19/22 03:30:01 AM,0.3568,0.3688,0.3934,0.3616
5575,07/19/22 04:00:01 AM,0.3568,0.3688,0.3934,0.3611
5576,07/19/22 04:30:01 AM,0.3568,0.3688,0.3927,0.3616
5577,07/19/22 05:00:01 AM,0.3568,0.3688,0.3934,0.3611
5578,07/19/22 05:30:01 AM,0.3568,0.3688,0.3934,0.3616
5579,07/19/22 06:00:01 AM,0.3568,0.3694,0.3934,0.3616
5580,07/19/22 06:30:01 AM,0.3568,0.3688,0.3939,0.3616
5581,07/19/22 07:00:01 AM,0.3568,0.3688,0.3934,0.3616
5582,07/19/22 07:30:01 AM,0.3568,0.3688,0.3934,0.3611
5583,07/19/22 08:00:01 AM,0.3568,0.3688,0.3927,0.3611
5584,07/19/22 08:30:01 AM,0.3568,0.3688,0.3934,0.3611
5585,07/19/22 09:00:01 AM,0.3568,0.3688,0.3934,0.3611
5586,07/19/22 09:30:01 AM,0.3568,0.3683,0.3927,0.3616
5587,07/19/22 10:00:01 AM,0.3563,0.3688,0.3934,0.3616
5588,07/19/22 10:30:01 AM,0.3568,0.3688,0.3934,0.3611
5589,07/19/22 11:00:01 AM,0.3563,0.3683,0.3939,0.3611
5590,07/19/22 11:30:01 AM,0.3563,0.3688,0.3939,0.3611
5591,07/19/22 12:00:01 PM,0.3563,0.3688,0.3934,0.3611
5592,07/19/22 12:30:01 PM,0.3563,0.3683,0.3934,0.3611
5593,07/19/22 01:00:01 PM,0.3563,0.3688,0.3934,0.3611
5594,07/19/22 01:30:01 PM,0.3563,0.3683,0.3934,0.3611
5595,07/19/22 02:00:01 PM,0.3563,0.3683,0.3939,0.3611
5596,07/19/22 02:30:01 PM,0.3557,0.3683,0.3939,0.3611
5597,07/19/22 03:00:01 PM,0.3557,0.3683,0.3934,0.3611
5598,07/19/22 03:30:01 PM,0.3557,0.3688,0.3939,0.3611
5599,07/19/22 04:00:01 PM,0.3557,0.3688,0.3934,0.3611
5600,07/19/22 04:30:01 PM,0.3557,0.3683,0.3934,0.3611
5601,07/19/22 05:00:01 PM,0.3557,0.3688,0.3934,0.3611
5602,07/19/22 05:30:01 PM,0.3557,0.3688,0.3939,0.3611
5603,07/19/22 06:00:01 PM,0.3557,0.3683,0.3934,0.3611
5604,07/19/22 06:30:01 PM,0.3557,0.3683,0.3939,0.3611
5605,07/19/22 07:00:01 PM,0.3553,0.3677,0.3927,0.3611
5606,07/19/22 07:30:01 PM,0.3553,0.3683,0.3927,0.3611
5607,07/19/22 08:00:01 PM,0.3553,0.3677,0.3934,0.3611
5608,07/19/22 08:30:01 PM,0.3553,0.3683,0.3927,0.3611
5609,07/19/22 09:00:01 PM,0.3553,0.3677,0.3934,0.3611
5610,07/19/22 09:30:01 PM,0.3553,0.3677,0.3934,0.3605
5611,07/19/22 10:00:01 PM,0.3553,0.3683,0.3927,0.3616
5612,07/19/22 10:30:01 PM,0.3553,0.3677,0.3927,0.3611
5613,07/19/22 11:00:01 PM,0.3553,0.3677,0.3927,0.3616
5614,07/19/22 11:30:01 PM,0.3553,0.3683,0.3927,0.3611
5615,07/20/22 12:00:01 AM,0.3553,0.3683,0.3934,0.3611
5616,07/20/22 12:30:01 AM,0.3553,0.3677,0.3927,0.3611
5617,07/20/22 01:00:01 AM,0.3553,0.3677,0.3934,0.3616
5618,07/20/22 01:30:01 AM,0.3553,0.3677,0.3934,0.3611
5619,07/20/22 02:00:01 AM,0.3553,0.3683,0.3934,0.3611
5620,07/20/22 02:30:01 AM,0.3553,0.3683,0.3934,0.3611
5621,07/20/22 03:00:01 AM,0.3553,0.3683,0.3927,0.3611
5622,07/20/22 03:30:01 AM,0.3553,0.3683,0.3934,0.3611
5623,07/20/22 04:00:01 AM,0.3547,0.3677,0.3927,0.3611
5624,07/20/22 04:30:01 AM,0.3553,0.3677,0.3934,0.3611
5625,07/20/22 05:00:01 AM,0.3553,0.3677,0.3934,0.3611
5626,07/20/22 05:30:01 AM,0.3553,0.3683,0.3927,0.3611
5627,07/20/22 06:00:01 AM,0.3553,0.3683,0.3927,0.3611
5628,07/20/22 06:30:01 AM,0.3553,0.3683,0.3934,0.3605
5629,07/20/22 07:00:01 AM,0.3553,0.3683,0.3934,0.3611
5630,07/20/22 07:30:01 AM,0.3553,0.3677,0.3934,0.3611
5631,07/20/22 08:00:01 AM,0.3553,0.3683,0.3934,0.3611
5632,07/20/22 08:30:01 AM,0.3553,0.3677,0.3934,0.3611
5633,07/20/22 09:00:01 AM,0.3553,0.3677,0.3927,0.3611
5634,07/20/22 09:30:01 AM,0.3553,0.3683,0.3927,0.3611
5635,07/20/22 10:00:01 AM,0.3553,0.3683,0.3934,0.3611
5636,07/20/22 10:30:01 AM,0.3553,0.3677,0.3927,0.3611
5637,07/20/22 11:00:01 AM,0.3553,0.3683,0.3934,0.3611
5638,07/20/22 11:30:01 AM,0.3547,0.3677,0.3934,0.3611
5639,07/20/22 12:00:01 PM,0.3547,0.3677,0.3934,0.3611
5640,07/20/22 12:30:01 PM,0.3547,0.3677,0.3927,0.3611
5641,07/20/22 01:00:01 PM,0.3547,0.3677,0.3934,0.3611
5642,07/20/22 01:30:01 PM,0.3547,0.3671,0.3927,0.3611
5643,07/20/22 02:00:01 PM,0.3547,0.3671,0.3927,0.3611
5644,07/20/22 02:30:01 PM,0.3547,0.3683,0.3927,0.3611
5645,07/20/22 03:00:01 PM,0.3542,0.3677,0.3934,0.3611
5646,07/20/22 03:30:01 PM,0.3542,0.3677,0.3927,0.3611
5647,07/20/22 04:00:01 PM,0.3542,0.3671,0.3927,0.3611
5648,07/20/22 04:30:01 PM,0.3537,0.3671,0.3934,0.3611
5649,07/20/22 05:00:01 PM,0.3542,0.3677,0.3934,0.3611
5650,07/20/22 05:30:01 PM,0.3542,0.3671,0.3927,0.3611
5651,07/20/22 06:00:01 PM,0.3537,0.3677,0.3934,0.3611
5652,07/20/22 06:30:01 PM,0.3542,0.3677,0.3934,0.3611
5653,07/20/22 07:00:01 PM,0.3537,0.3671,0.3927,0.3611
5654,07/20/22 07:30:01 PM,0.3537,0.3677,0.3927,0.3611
5655,07/20/22 08:00:01 PM,0.3537,0.3671,0.3934,0.3611
5656,07/20/22 08:30:01 PM,0.3537,0.3671,0.3934,0.3611
5657,07/20/22 09:00:01 PM,0.3531,0.3671,0.3927,0.3611
5658,07/20/22 09:30:01 PM,0.3537,0.3677,0.3927,0.3605
5659,07/20/22 10:00:01 PM,0.3537,0.3671,0.3934,0.3605
5660,07/20/22 10:30:01 PM,0.3537,0.3671,0.3920,0.3611
5661,07/20/22 11:00:01 PM,0.3531,0.3671,0.3934,0.3611
5662,07/20/22 11:30:01 PM,0.3537,0.3671,0.3934,0.3605
5663,07/21/22 12:00:01 AM,0.3531,0.3677,0.3934,0.3611
5664,07/21/22 12:30:01 AM,0.3531,0.3671,0.3927,0.3611
5665,07/21/22 01:00:01 AM,0.3531,0.3671,0.3927,0.3605
5666,07/21/22 01:30:01 AM,0.3531,0.3671,0.3927,0.3605
5667,07/21/22 02:00:01 AM,0.3531,0.3671,0.3927,0.3611
5668,07/21/22 02:30:01 AM,0.3531,0.3671,0.3920,0.3611
5669,07/21/22 03:00:01 AM,0.3531,0.3671,0.3934,0.3611
5670,07/21/22 03:30:01 AM,0.3531,0.3671,0.3927,0.3605
5671,07/21/22 04:00:01 AM,0.3537,0.3671,0.3927,0.3605
5672,07/21/22 04:30:01 AM,0.3531,0.3671,0.3927,0.3605
5673,07/21/22 05:00:01 AM,0.3531,0.3671,0.3927,0.3605
5674,07/21/22 05:30:01 AM,0.3537,0.3677,0.3927,0.3605
5675,07/21/22 06:00:01 AM,0.3537,0.3671,0.3927,0.3605
5676,07/21/22 06:30:01 AM,0.3537,0.3671,0.3927,0.3605
5677,07/21/22 07:00:01 AM,0.3537,0.3666,0.3927,0.3605
5678,07/21/22 07:30:01 AM,0.3537,0.3666,0.3927,0.3605
5679,07/21/22 08:00:01 AM,0.3531,0.3671,0.3927,0.3605
5680,07/21/22 08:30:01 AM,0.3537,0.3671,0.3927,0.3605
5681,07/21/22 09:00:01 AM,0.3537,0.3671,0.3927,0.3605
5682,07/21/22 09:30:01 AM,0.3537,0.3671,0.3927,0.3611
5683,07/21/22 10:00:01 AM,0.3537,0.3671,0.3927,0.3605
5684,07/21/22 10:30:01 AM,0.3537,0.3671,0.3927,0.3605
5685,07/21/22 11:00:01 AM,0.3531,0.3671,0.3927,0.3605
5686,07/21/22 11:30:01 AM,0.3537,0.3666,0.3920,0.3605
5687,07/21/22 12:00:01 PM,0.3537,0.3666,0.3920,0.3605
5688,07/21/22 12:30:01 PM,0.3537,0.3671,0.3920,0.3605
5689,07/21/22 01:00:01 PM,0.3531,0.3671,0.3920,0.3605
5690,07/21/22 01:30:01 PM,0.3537,0.3666,0.3927,0.3605
5691,07/21/22 02:00:01 PM,0.3531,0.3666,0.3927,0.3605
5692,07/21/22 02:30:01 PM,0.3531,0.3666,0.3927,0.3605
5693,07/21/22 03:00:01 PM,0.3531,0.3666,0.3927,0.3605
5694,07/21/22 03:30:01 PM,0.3531,0.3666,0.3920,0.3605
5695,07/21/22 04:00:01 PM,0.3526,0.3666,0.3927,0.3605
5696,07/21/22 04:30:01 PM,0.3526,0.3666,0.3927,0.3605
5697,07/21/22 05:00:01 PM,0.3526,0.3666,0.3927,0.3605
5698,07/21/22 05:30:01 PM,0.3526,0.3666,0.3927,0.3605
5699,07/21/22 06:00:01 PM,0.3526,0.3666,0.3920,0.3605
5700,07/21/22 06:30:01 PM,0.3526,0.3666,0.3920,0.3605
5701,07/21/22 07:00:01 PM,0.3526,0.3660,0.3927,0.3605
5702,07/21/22 07:30:01 PM,0.3526,0.3666,0.3920,0.3605
5703,07/21/22 08:00:01 PM,0.3521,0.3666,0.3927,0.3611
5704,07/21/22 08:30:01 PM,0.3526,0.3666,0.3920,0.3605
5705,07/21/22 09:00:01 PM,0.3521,0.3660,0.3927,0.3611
5706,07/21/22 09:30:01 PM,0.3521,0.3660,0.3920,0.3605
5707,07/21/22 10:00:01 PM,0.3521,0.3660,0.3920,0.3605
5708,07/21/22 10:30:01 PM,0.3521,0.3666,0.3920,0.3600
5709,07/21/22 11:00:01 PM,0.3521,0.3660,0.3920,0.3605
5710,07/21/22 11:30:01 PM,0.3521,0.3666,0.3927,0.3605
5711,07/22/22 12:00:01 AM,0.3521,0.3660,0.3920,0.3605
5712,07/22/22 12:30:01 AM,0.3521,0.3666,0.3927,0.3605
5713,07/22/22 01:00:01 AM,0.3521,0.3660,0.3920,0.3605
5714,07/22/22 01:30:01 AM,0.3521,0.3666,0.3927,0.3605
5715,07/22/22 02:00:01 AM,0.3521,0.3660,0.3920,0.3605
5716,07/22/22 02:30:01 AM,0.3521,0.3660,0.3920,0.3605
5717,07/22/22 03:00:01 AM,0.3521,0.3660,0.3920,0.3605
5718,07/22/22 03:30:01 AM,0.3521,0.3660,0.3920,0.3605
5719,07/22/22 04:00:01 AM,0.3521,0.3660,0.3920,0.3605
5720,07/22/22 04:30:01 AM,0.3521,0.3660,0.3927,0.3605
5721,07/22/22 05:00:01 AM,0.3521,0.3660,0.3920,0.3605
5722,07/22/22 05:30:01 AM,0.3521,0.3660,0.3920,0.3605
5723,07/22/22 06:00:01 AM,0.3521,0.3660,0.3920,0.3605
5724,07/22/22 06:30:01 AM,0.3521,0.3655,0.3920,0.3605
5725,07/22/22 07:00:01 AM,0.3516,0.3660,0.3927,0.3605
5726,07/22/22 07:30:01 AM,0.3521,0.3660,0.3927,0.3605
5727,07/22/22 08:00:01 AM,0.3521,0.3655,0.3920,0.3605
5728,07/22/22 08:30:01 AM,0.3521,0.3660,0.3927,0.3605
5729,07/22/22 09:00:01 AM,0.3521,0.3660,0.3927,0.3605
5730,07/22/22 09:30:01 AM,0.3521,0.3660,0.3920,0.3605
5731,07/22/22 10:00:01 AM,0.3521,0.3660,0.3927,0.3605
5732,07/22/22 10:30:01 AM,0.3516,0.3660,0.3920,0.3605
5733,07/22/22 11:00:01 AM,0.3521,0.3660,0.3920,0.3605
5734,07/22/22 11:30:01 AM,0.3521,0.3660,0.3920,0.3605
5735,07/22/22 12:00:01 PM,0.3521,0.3655,0.3920,0.3605
5736,07/22/22 12:30:01 PM,0.3516,0.3660,0.3920,0.3600
5737,07/22/22 01:00:01 PM,0.3516,0.3655,0.3927,0.3605
5738,07/22/22 01:30:01 PM,0.3516,0.3660,0.3920,0.3605
5739,07/22/22 02:00:01 PM,0.3516,0.3655,0.3920,0.3600
5740,07/22/22 02:30:01 PM,0.3516,0.3655,0.3920,0.3605
5741,07/22/22 03:00:01 PM,0.3516,0.3660,0.3927,0.3605
5742,07/22/22 03:30:01 PM,0.3516,0.3655,0.3927,0.3600
5743,07/22/22 04:00:01 PM,0.3516,0.3655,0.3927,0.3600
5744,07/22/22 04:30:01 PM,0.3511,0.3655,0.3927,0.3605
5745,07/22/22 05:00:01 PM,0.3511,0.3655,0.3927,0.3600
5746,07/22/22 05:30:01 PM,0.3511,0.3649,0.3927,0.3605
5747,07/22/22 06:00:01 PM,0.3511,0.3655,0.3915,0.3605
5748,07/22/22 06:30:01 PM,0.3511,0.3655,0.3920,0.3605
5749,07/22/22 07:00:01 PM,0.3511,0.3649,0.3927,0.3605
5750,07/22/22 07:30:01 PM,0.3511,0.3655,0.3927,0.3600
5751,07/22/22 08:00:01 PM,0.3511,0.3649,0.3920,0.3605
5752,07/22/22 08:30:01 PM,0.3506,0.3649,0.3920,0.3600
5753,07/22/22 09:00:01 PM,0.3511,0.3655,0.3920,0.3605
5754,07/22/22 09:30:01 PM,0.3506,0.3655,0.3920,0.3605
5755,07/22/22 10:00:01 PM,0.3506,0.3643,0.3927,0.3605
5756,07/22/22 10:30:01 PM,0.3506,0.3655,0.3920,0.3605
5757,07/22/22 11:00:01 PM,0.3506,0.3649,0.3920,0.3605
5758,07/22/22 11:30:01 PM,0.3506,0.3649,0.3927,0.3605
5759,07/23/22 12:00:01 AM,0.3506,0.3649,0.3927,0.3605
5760,07/23/22 12:30:01 AM,0.3506,0.3649,0.3920,0.3600
5761,07/23/22 01:00:01 AM,0.3506,0.3649,0.3920,0.3600
5762,07/23/22 01:30:01 AM,0.3506,0.3643,0.3920,0.3600
5763,07/23/22 02:00:01 AM,0.3506,0.3649,0.3927,0.3600
5764,07/23/22 02:30:01 AM,0.3506,0.3655,0.3927,0.3600
5765,07/23/22 03:00:01 AM,0.3506,0.3649,0.3920,0.3594
5766,07/23/22 03:30:01 AM,0.3506,0.3643,0.3920,0.3600
5767,07/23/22 04:00:01 AM,0.3506,0.3643,0.3920,0.3594
5768,07/23/22 04:30:01 AM,0.3506,0.3643,0.3915,0.3600
5769,07/23/22 05:00:01 AM,0.3506,0.3643,0.3927,0.3600
5770,07/23/22 05:30:01 AM,0.3506,0.3643,0.3920,0.3600
5771,07/23/22 06:00:01 AM,0.3506,0.3649,0.3920,0.3600
5772,07/23/22 06:30:01 AM,0.3506,0.3649,0.3920,0.3600
5773,07/23/22 07:00:01 AM,0.3506,0.3643,0.3920,0.3600
5774,07/23/22 07:30:01 AM,0.3506,0.3649,0.3920,0.3594
5775,07/23/22 08:00:01 AM,0.3506,0.3649,0.3915,0.3600
5776,07/23/22 08:30:01 AM,0.3506,0.3649,0.3920,0.3605
5777,07/23/22 09:00:01 AM,0.3506,0.3649,0.3915,0.3605
5778,07/23/22 09:30:01 AM,0.3506,0.3643,0.3920,0.3600
5779,07/23/22 10:00:01 AM,0.3506,0.3643,0.3920,0.3605
5780,07/23/22 10:30:01 AM,0.3500,0.3643,0.3915,0.3605
5781,07/23/22 11:00:01 AM,0.3506,0.3643,0.3920,0.3600
5782,07/23/22 11:30:01 AM,0.3506,0.3643,0.3927,0.3600
5783,07/23/22 12:00:01 PM,0.3500,0.3643,0.3920,0.3605
5784,07/23/22 12:30:01 PM,0.3500,0.3649,0.3920,0.3605
5785,07/23/22 01:00:01 PM,0.3500,0.3649,0.3920,0.3605
5786,07/23/22 01:30:01 PM,0.3500,0.3643,0.3920,0.3605
5787,07/23/22 02:00:01 PM,0.3500,0.3643,0.3915,0.3605
5788,07/23/22 02:30:01 PM,0.3500,0.3638,0.3920,0.3605
5789,07/23/22 03:00:01 PM,0.3496,0.3643,0.3915,0.3605
5790,07/23/22 03:30:01 PM,0.3500,0.3643,0.3920,0.3605
5791,07/23/22 04:00:01 PM,0.3500,0.3643,0.3915,0.3605
5792,07/23/22 04:30:01 PM,0.3496,0.3638,0.3920,0.3600
5793,07/23/22 05:00:01 PM,0.3496,0.3638,0.3920,0.3600
5794,07/23/22 05:30:01 PM,0.3496,0.3643,0.3915,0.3600
5795,07/23/22 06:00:01 PM,0.3496,0.3638,0.3915,0.3600
5796,07/23/22 06:30:01 PM,0.3496,0.3638,0.3927,0.3605
5797,07/23/22 07:00:01 PM,0.3496,0.3638,0.3920,0.3600
5798,07/23/22 07:30:01 PM,0.3496,0.3638,0.3920,0.3600
5799,07/23/22 08:00:01 PM,0.3490,0.3638,0.3915,0.3600
5800,07/23/22 08:30:01 PM,0.3490,0.3632,0.3915,0.3600
5801,07/23/22 09:00:01 PM,0.3490,0.3638,0.3920,0.3600
5802,07/23/22 09:30:01 PM,0.3490,0.3632,0.3920,0.3600
5803,07/23/22 10:00:01 PM,0.3490,0.3632,0.3915,0.3600
5804,07/23/22 10:30:01 PM,0.3490,0.3638,0.3915,0.3600
5805,07/23/22 11:00:01 PM,0.3490,0.3632,0.3920,0.3600
5806,07/23/22 11:30:01 PM,0.3490,0.3632,0.3920,0.3594
5807,07/24/22 12:00:01 AM,0.3490,0.3638,0.3920,0.3594
5808,07/24/22 12:30:01 AM,0.3490,0.3638,0.3920,0.3594
5809,07/24/22 01:00:01 AM,0.3490,0.3638,0.3920,0.3594
5810,07/24/22 01:30:01 AM,0.3490,0.3632,0.3915,0.3594
5811,07/24/22 02:00:01 AM,0.3486,0.3632,0.3920,0.3594
5812,07/24/22 02:30:01 AM,0.3490,0.3638,0.3920,0.3600
5813,07/24/22 03:00:01 AM,0.3490,0.3638,0.3920,0.3600
5814,07/24/22 03:30:01 AM,0.3490,0.3632,0.3920,0.3594
5815,07/24/22 04:00:01 AM,0.3490,0.3638,0.3920,0.3600
5816,07/24/22 04:30:01 AM,0.3490,0.3638,0.3915,0.3600
5817,07/24/22 05:00:01 AM,0.3490,0.3632,0.3920,0.3600
5818,07/24/22 05:30:01 AM,0.3490,0.3638,0.3920,0.3594
5819,07/24/22 06:00:01 AM,0.3490,0.3632,0.3920,0.3594
5820,07/24/22 06:30:01 AM,0.3486,0.3632,0.3920,0.3594
5821,07/24/22 07:00:01 AM,0.3490,0.3632,0.3920,0.3594
5822,07/24/22 07:30:01 AM,0.3486,0.3632,0.3920,0.3600
5823,07/24/22 08:00:01 AM,0.3490,0.3632,0.3915,0.3600
5824,07/24/22 08:30:01 AM,0.3490,0.3638,0.3915,0.3600
5825,07/24/22 09:00:01 AM,0.3490,0.3632,0.3915,0.3600
5826,07/24/22 09:30:01 AM,0.3490,0.3632,0.3920,0.3600
5827,07/24/22 10:00:01 AM,0.3490,0.3632,0.3920,0.3600
5828,07/24/22 10:30:01 AM,0.3486,0.3628,0.3915,0.3600
5829,07/24/22 11:00:01 AM,0.3486,0.3628,0.3915,0.3600
5830,07/24/22 11:30:01 AM,0.3486,0.3628,0.3920,0.3600
5831,07/24/22 12:00:01 PM,0.3486,0.3628,0.3920,0.3600
5832,07/24/22 12:30:01 PM,0.3486,0.3632,0.3915,0.3600
5833,07/24/22 01:00:01 PM,0.3486,0.3628,0.3920,0.3600
5834,07/24/22 01:30:01 PM,0.3486,0.3632,0.3915,0.3600
5835,07/24/22 02:00:01 PM,0.3486,0.3628,0.3915,0.3600
5836,07/24/22 02:30:01 PM,0.3481,0.3628,0.3915,0.3600
5837,07/24/22 03:00:01 PM,0.3481,0.3628,0.3915,0.3600
5838,07/24/22 03:30:01 PM,0.3481,0.3628,0.3920,0.3600
5839,07/24/22 04:00:01 PM,0.3481,0.3628,0.3920,0.3600
5840,07/24/22 04:30:01 PM,0.3481,0.3632,0.3920,0.3600
5841,07/24/22 05:00:01 PM,0.3481,0.3632,0.3915,0.3600
5842,07/24/22 05:30:01 PM,0.3481,0.3628,0.3915,0.3600
5843,07/24/22 06:00:01 PM,0.3476,0.3628,0.3920,0.3600
5844,07/24/22 06:30:01 PM,0.3476,0.3622,0.3920,0.3600
5845,07/24/22 07:00:01 PM,0.3476,0.3628,0.3920,0.3600
5846,07/24/22 07:30:01 PM,0.3476,0.3622,0.3920,0.3600
5847,07/24/22 08:00:01 PM,0.3471,0.3628,0.3915,0.3600
5848,07/24/22 08:30:01 PM,0.3476,0.3628,0.3920,0.3600
